_id,account_id,approximate_localization.lat,approximate_localization.lon,censored_text,cluster,content,content_not_full,content_translated,date,is_real,localization_missing,not_in_poland,photos_urls,rating,response_content,type_of_object
63f37e04efabb06abe3059a6,63e5653bc1fc787e643556f0,53.2,18.1,false,Sacral and Monuments,,false,false,2019-02-10T22:29:33.425Z,true,false,false,[],5,null,Kościół katolicki
63f37e08efabb06abe3059a8,63e5653bc1fc787e643556f0,53.1,18.1,false,Gastronomy,Duże smaczne porcję jak w domu.,false,false,2019-02-10T22:29:33.766Z,true,false,false,[],5,null,Bar
63f37e0cefabb06abe3059aa,63e5653bc1fc787e643556f0,53.1,18,false,Gastronomy,Smaczne bo włoskie z przyprawami i na dodatek dobrze podane. Italia nad i przy Brdzie.,false,false,2019-02-10T22:29:34.364Z,true,false,false,[],5,null,Restauracja włoska (kuchnia Neapolu)
63f37e0fefabb06abe3059ac,63e5653bc1fc787e643556f0,52.3,16.8,false,Gastronomy,,false,false,2019-02-10T22:29:34.987Z,true,false,false,[],3,null,Restauracja
63f37e13efabb06abe3059ae,63e5653bc1fc787e643556f0,36.6,30.6,false,Gastronomy,Super,false,false,2019-02-10T22:29:35.489Z,true,false,true,[],5,null,Cukiernia francuska
63f37e1fefabb06abe3059b0,63e5653bc1fc787e643556f0,39.3,34.5,false,Lodging,Bardzo dobre jedzenie swojskie wyroby dżem z dyni i innych rarytasów Swojska kuchnia warunki typowo turecka Wieś. Polecam,false,false,2019-02-10T22:29:37.362Z,true,false,true,[],5,null,Hotel
63f37e23efabb06abe3059b2,63e5653bc1fc787e643556f0,36.6,30.5,false,Lodging,"Bardzo dobry hotel, basen morze i góry. Wszystko co chcesz, blisko Olympus i Myra.",false,false,2019-02-10T22:29:38.302Z,true,false,true,[],5,null,Hotel
63f37e26efabb06abe3059b4,63e5653bc1fc787e643556f0,53.1,18.1,false,Gastronomy,Super,false,false,2019-02-10T22:29:38.685Z,true,false,false,[],4,null,Restauracja
63f37e2aefabb06abe3059b6,63e5653bc1fc787e643556f0,53.3,18.3,false,Lodging,,false,false,2019-02-10T22:29:39.171Z,true,false,false,[],5,null,Hotel
63f37e2defabb06abe3059b8,63e5653bc1fc787e643556f0,53.1,18,false,Education,Piękna szkoła Olimpijczyków.,false,false,2019-02-10T22:29:39.582Z,true,false,false,[],5,null,Szkoła
63f37e31efabb06abe3059ba,63e5653bc1fc787e643556f0,53.4,18.4,false,Sacral and Monuments,To w tym miejscu znajdziesz ruiny starego kościoła. W polskiej historiografii jako datę oswobodzenia Świecia spod okupacji niemieckiej podaje się 10 lutego 1945r. Po wyzwoleniu miasta kościół…   Więcej,true,false,2019-02-10T22:29:40.016Z,true,false,false,[],5,null,Cmentarz
63f37e35efabb06abe3059bc,63e5653bc1fc787e643556f0,53.2,18.2,false,Gastronomy,Długie i smaczne,false,false,2019-02-10T22:29:40.387Z,true,false,false,[],5,null,Kebab
63f37e38efabb06abe3059be,63e5653bc1fc787e643556f0,53,18.6,false,Gastronomy,Miejsce z klasą ale to było dawno.,false,false,2019-02-10T22:29:40.803Z,true,false,false,[],3,null,Naleśnikarnia
63f37e3cefabb06abe3059c0,63e5653bc1fc787e643556f0,54.3,17.2,false,Sacral and Monuments,Tragiczna historia. Miejsce zadumy miejsce w którym uśwadamisz sobie kto powinien uczyć nas moralności w UE,false,false,2019-02-10T22:29:41.001Z,true,false,false,[],5,null,Obiekt historyczny
63f37e3fefabb06abe3059c2,63e5653bc1fc787e643556f0,53,18.5,false,Lodging,Polecam,false,false,2019-02-10T22:29:41.439Z,true,false,false,[],5,null,Hotel
63f37e43efabb06abe3059c4,63e5653bc1fc787e643556f0,53.1,18,false,Sacral and Monuments,,false,false,2019-02-10T22:29:41.920Z,true,false,false,[],5,null,Kościół katolicki
63f37e47efabb06abe3059c6,63e5653bc1fc787e643556f0,51.8,19.5,false,Lodging,Piękny,false,false,2019-02-10T22:29:42.320Z,true,false,false,[],5,null,Hotel
63f37e4aefabb06abe3059c8,63e5653bc1fc787e643556f0,53.1,18.1,false,Sacral and Monuments,,false,false,2019-02-10T22:29:42.694Z,true,false,false,[],5,null,Kościół katolicki
63f37e4eefabb06abe3059ca,63e5653bc1fc787e643556f0,53.2,18.1,false,Sacral and Monuments,"Pięknie. Perygrynacja 02.09.2018
03.09.2018. Pani Jasnogórska z wizytą w Parafii Świat. Faustyny Bydgoszcz",false,false,2019-02-10T22:29:43.054Z,true,false,false,[],5,null,Kościół katolicki
63f37e51efabb06abe3059cc,63e5653bc1fc787e643556f0,53.1,18,false,Institutions,,false,false,2019-02-10T22:29:43.460Z,true,false,false,[],5,null,Urząd stanu cywilnego
63f37e55efabb06abe3059ce,63e5653bc1fc787e643556f0,53.1,19.3,false,Lodging,Super i smaczne,false,false,2019-02-10T22:29:43.677Z,true,false,false,[],5,null,Hotel
63f37e59efabb06abe3059d0,63e5653bc1fc787e643556f0,53.2,18.2,false,Sacral and Monuments,Piękna figura Matki Bożej w Trzeciewcu,false,false,2019-02-10T22:29:44.131Z,true,false,false,[],5,null,Kaplica
63f37e5cefabb06abe3059d2,63e5653bc1fc787e643556f0,53.2,18.2,false,Education,Piękny budynek,false,false,2019-02-10T22:29:44.480Z,true,false,false,[],5,null,Szkoła
63f37e60efabb06abe3059d4,63e5653bc1fc787e643556f0,53.1,19.1,false,Gastronomy,Polub Lecha i Golub,false,false,2019-02-10T22:29:44.798Z,true,false,false,[],5,null,Bar
63f37e63efabb06abe3059d6,63e5653bc1fc787e643556f0,53.7,17.9,false,Sacral and Monuments,Od tej pory tylko bory. Super,false,false,2019-02-10T22:29:45.031Z,true,false,false,[],5,null,Obiekt historyczny
63f37e67efabb06abe3059d8,63e5653bc1fc787e643556f0,53.1,19,false,Lodging,Super Turniej,false,false,2019-02-10T22:29:45.347Z,true,false,false,[],5,null,Hotel
63f37e6befabb06abe3059da,63e5653bc1fc787e643556f0,53.1,18.3,false,Education,Piękne miejsce,false,false,2019-02-10T22:29:45.600Z,true,false,false,[],5,null,Szkoła podstawowa
63f37e6eefabb06abe3059dc,63e5653bc1fc787e643556f0,53.3,17.9,false,Gastronomy,,false,false,2019-02-10T22:29:46.191Z,true,false,false,[],5,null,Restauracja
63f37e72efabb06abe3059de,63e5653bc1fc787e643556f0,53.2,18.1,false,Shops,Pod ręką. Super że jest.,false,false,2019-02-10T22:29:46.444Z,true,false,false,[],5,null,Supermarket
63f37e75efabb06abe3059e0,63e5653bc1fc787e643556f0,53.2,18.2,false,Lodging,Zawsze smacznie.,false,false,2019-02-10T22:29:46.747Z,true,false,false,[],5,null,Hotel
63f37e79efabb06abe3059e2,63e5653bc1fc787e643556f0,41.9,19.2,false,Lodging,Super,false,false,2019-02-10T22:29:47.691Z,true,false,true,[],5,null,Hotel
63f37e7defabb06abe3059e4,63e5653bc1fc787e643556f0,41.3,19.8,false,Lodging,Super hotel w Tiranie,false,false,2019-02-10T22:29:48.030Z,true,false,true,[],5,null,Hotel
63f37e80efabb06abe3059e6,63e5653bc1fc787e643556f0,42.3,18.8,false,Lodging,Słabe posiłki duże odległości,false,false,2019-02-10T22:29:48.559Z,true,false,true,[],4,null,Hotel
63f37e84efabb06abe3059e8,63e5653bc1fc787e643556f0,42.9,17.6,false,Lodging,Piękny z zewnątrz od strony morza.,false,false,2019-02-10T22:29:49.209Z,true,false,true,[],2,null,Hotel
63f37e88efabb06abe3059ea,63e5653bc1fc787e643556f0,42.9,17.6,false,Gastronomy,,false,false,2019-02-10T22:29:50.087Z,true,false,true,[],5,null,Kawiarnia
63f37e8befabb06abe3059ec,63e5653bc1fc787e643556f0,42.9,17.6,false,Lodging,,false,false,2019-02-10T22:29:51.432Z,true,false,true,[],4,null,Hotel
63f37e8fefabb06abe3059ee,63e5653bc1fc787e643556f0,42.9,17.6,true,Lodging,Pokoje na 3* zatłoczone windy.,false,false,2019-02-10T22:29:51.855Z,true,false,true,[],3,null,Hotel
63f37e93efabb06abe3059f0,63e5653bc1fc787e643556f0,43.2,17.7,false,Institutions,,false,false,2019-02-10T22:29:52.262Z,true,false,true,[],5,null,Pomnik
63f37e96efabb06abe3059f2,63e5653bc1fc787e643556f0,42.9,17.6,false,Gastronomy,"(Przetłumaczone przez Google) Super restauracja Neum.

(Wersja oryginalna)
Super restaurant Neum.",false,true,2019-02-10T22:29:52.761Z,true,false,true,[],5,null,Restauracja
63f37e9aefabb06abe3059f4,63e5653bc1fc787e643556f0,43.4,16.7,true,Lodging,Super informacja turystyczna 5 *****,false,false,2019-02-10T22:29:53.272Z,true,false,true,[],5,null,Hotel
63f37e9defabb06abe3059f6,63e5653bc1fc787e643556f0,53.1,18.2,false,Gastronomy,Pozytywnie. Stary Fordon z miłym bistro.,false,false,2019-02-10T22:29:53.670Z,true,false,false,[],5,null,Restauracja
63f37ea9efabb06abe3059f8,63e5653bc1fc787e643556f0,53.1,17.9,false,Gastronomy,,false,false,2019-02-10T22:29:54.464Z,true,false,false,[],2,null,Restauracja
63f37eadefabb06abe3059fa,63e5653bc1fc787e643556f0,53.1,18.1,false,Automotive,Miejsce bardzo ładne,false,false,2019-02-10T22:29:54.782Z,true,false,false,[],5,null,Dealer samochodów Volkswagen
63f37eb0efabb06abe3059fc,63e5653bc1fc787e643556f0,53.1,18.7,false,Leisure,Super miejsce do odwiedzenia dla całej rodziny.,false,false,2019-02-10T22:29:55.225Z,true,false,false,[],5,null,Muzeum historii lokalnej
63f37eb4efabb06abe3059fe,63e5653bc1fc787e643556f0,53.1,18.1,false,Other services,Duży wybór miała obsługa. Polecam,false,false,2019-02-10T22:29:55.551Z,true,false,false,[],5,null,Bezpieczeństwo i higiena pracy
63f37eb8efabb06abe305a00,63e5653bc1fc787e643556f0,52.7,18.2,false,Lodging,"Zimne dania długi czas oczekiwania
Trzeba przyznać że mimo wszystko smaczne.",false,false,2019-02-10T22:30:00.543Z,true,false,false,[],3,null,Hotel
63f37ebbefabb06abe305a02,63e5653bc1fc787e643556f0,53.1,18,false,Medical,"Bardzo dobry sprzęt miła obsługa akcesoria filtry, aparaty BIPAP i CPAP. Polecam",false,false,2019-02-10T22:30:01.047Z,true,false,false,[],5,null,Sprzęt medyczny
63f37ebfefabb06abe305a04,63e5653bc1fc787e643556f0,52.1,16.1,false,Leisure,"(Przetłumaczone przez Google) Dodatkowy

(Wersja oryginalna)
Ekstra",false,true,2019-02-10T22:30:01.439Z,true,false,false,[],5,null,Muzeum
63f37ec2efabb06abe305a06,63e5653bc1fc787e643556f0,51.9,15.5,false,Leisure,Ciekawe miejsce godne zwiedzenia,false,false,2019-02-10T22:30:01.870Z,true,false,false,[],5,null,Muzeum
63f37ec6efabb06abe305a08,63e5653bc1fc787e643556f0,53.1,18.2,false,Other,Super usługi na twoją miarę. Polecam ten Zakład Krawiecki. Solidnie tanio i szybko a co więcej profesjonalnie.,false,false,2019-02-10T22:30:02.198Z,true,false,false,[],5,null,Krawiec – szycie na miarę
63f37ecaefabb06abe305a0a,63e5653bc1fc787e643556f0,53.1,18.1,false,Lodging,Profesjonalna firma polecam.,false,false,2019-02-10T22:30:02.855Z,true,false,false,[],5,null,Hotel
63f37ecdefabb06abe305a0c,63e5653bc1fc787e643556f0,51.8,19.5,false,Gastronomy,,false,false,2019-02-10T22:30:03.318Z,true,false,false,[],3,null,Restauracja
63f37ed1efabb06abe305a0e,63e5653bc1fc787e643556f0,52.2,16.9,false,Leisure,Pięknie i wspaniałe obrazy.,false,false,2019-02-10T22:30:03.593Z,true,false,false,[],5,null,Muzeum
63f37ed5efabb06abe305a10,63e5653bc1fc787e643556f0,52.2,15.5,false,Sacral and Monuments,Niesamowite że jest taki piękny i Jet w Polsce. Musicie tu być.,false,false,2019-02-10T22:30:03.983Z,true,false,false,[],5,null,Miejsce pielgrzymek
63f37ed8efabb06abe305a12,63e5653bc1fc787e643556f0,52.8,17.7,false,Gastronomy,Znakomite sine kluski z boczkiem,false,false,2019-02-10T22:30:04.210Z,true,false,false,[],5,null,Restauracja
63f37edcefabb06abe305a14,63e5653bc1fc787e643556f0,52,15.5,false,Leisure,Super obiekt,false,false,2019-02-10T22:30:04.597Z,true,false,false,[],5,null,Kompleks sportowy
63f37edfefabb06abe305a16,63e5653bc1fc787e643556f0,52.2,16.8,false,Gastronomy,Super,false,false,2019-02-10T22:30:05.160Z,true,false,false,[],5,null,Restauracja
63f37ee3efabb06abe305a18,63e5653bc1fc787e643556f0,53.1,18.1,false,Suppliers,Bardzo dobra lokalizacja.,false,false,2019-02-10T22:30:05.405Z,true,false,false,[],5,null,Dostawca usług telekomunikacyjnych
63f37ee6efabb06abe305a1a,63e5653bc1fc787e643556f0,53.1,18.2,false,Gastronomy,Parking i dojazd bardzo zły okolice *** brudne.,false,false,2019-02-10T22:30:05.866Z,true,false,false,[],2,null,Restauracja
63f37eeaefabb06abe305a1c,63e5653bc1fc787e643556f0,53.1,18,false,Gastronomy,,false,false,2019-02-10T22:30:06.597Z,true,false,false,[],5,null,Kebab
63f37eeeefabb06abe305a1e,63e5653bc1fc787e643556f0,53,18.1,false,Institutions,Pięknie.,false,false,2018-02-10T22:30:06.881Z,true,false,false,[],5,null,Urząd gminy
63f37ef1efabb06abe305a20,63e5653bc1fc787e643556f0,53.4,18.3,false,Sacral and Monuments,Piękna zabytkowa wyjątkowa Parafia św. Wawrzyńca.,false,false,2018-02-10T22:30:07.170Z,true,false,false,[],5,null,Kościół katolicki
63f37f00efabb06abe305a22,63e5653bc1fc787e643556f0,51.7,19.5,false,Leisure,Ładnie i ciekawie i skansen w centrum.,false,false,2018-02-10T22:30:08.981Z,true,false,false,[],5,null,Muzeum
63f37f04efabb06abe305a24,63e5653bc1fc787e643556f0,51.8,19.5,false,Lodging,Blisko centrum. OK!,false,false,2018-02-10T22:30:09.444Z,true,false,false,[],5,null,Hotel
63f37f08efabb06abe305a26,63e5653bc1fc787e643556f0,53.1,18,false,Gastronomy,,false,false,2018-02-10T22:30:09.763Z,true,false,false,[],4,null,Restauracja
63f37f0befabb06abe305a28,63e5653bc1fc787e643556f0,52.4,22.9,false,Lodging,Super spanie. Miła obsługa.,false,false,2018-02-10T22:30:10.162Z,true,false,false,[],5,null,Noclegi ze śniadaniem
63f37f0fefabb06abe305a2a,63e5653bc1fc787e643556f0,53.1,18.1,false,Shops,,false,false,2018-02-10T22:30:10.478Z,true,false,false,[],5,null,Centrum handlowe
63f37f12efabb06abe305a2c,63e5653bc1fc787e643556f0,53.1,18.4,false,Leisure,Pięknie,false,false,2018-02-10T22:30:10.819Z,true,false,false,[],5,null,Muzeum historii lokalnej
63f37f16efabb06abe305a2e,63e5653bc1fc787e643556f0,53.5,18.8,false,Gastronomy,Super smaczne miejsce w Grudziądzu.,false,false,2018-02-10T22:30:11.173Z,true,false,false,[],5,null,Kawiarnia
63f37f1aefabb06abe305a30,63e5653bc1fc787e643556f0,53.2,18.2,false,Sacral and Monuments,Bardzo piękna i cenna inicjatywa miłośników Starego Fordonu,false,false,2018-02-10T22:30:11.421Z,true,false,false,[],5,null,Cmentarz
63f37f1defabb06abe305a32,63e5653bc1fc787e643556f0,53.2,17.8,false,Education,Bardzo ładny zadbany czysty budynek szkolny.,false,false,2018-02-10T22:30:11.734Z,true,false,false,[],5,null,Szkoła podstawowa
63f37f21efabb06abe305a34,63e5653bc1fc787e643556f0,53.3,18.9,false,Lodging,Smacznie pięknie polecam,false,false,2018-02-10T22:30:12.017Z,true,false,false,[],5,null,Hotel
63f37f24efabb06abe305a36,63e5653bc1fc787e643556f0,53.1,18.1,false,Shops,Ok,false,false,2018-02-10T22:30:12.588Z,true,false,false,[],5,null,Dyskont spożywczy
63f37f28efabb06abe305a38,63e5653bc1fc787e643556f0,51.8,19.6,false,Transport,Super,false,false,2018-02-10T22:30:13.008Z,true,false,false,[],5,null,Stacja paliw
63f37f2cefabb06abe305a3a,63e5653bc1fc787e643556f0,53.2,18.2,false,Shops,,false,false,2018-02-10T22:30:13.493Z,true,false,false,[],4,null,Dyskont spożywczy
63f37f2fefabb06abe305a3c,63e5653bc1fc787e643556f0,53.1,18.5,false,Sacral and Monuments,Cudowne miejsce na Kujawach i Pomorzu. Bliskość Bydgoszczy i Torunia.,false,false,2018-02-10T22:30:13.811Z,true,false,false,[],5,null,Zamek
63f37f33efabb06abe305a3e,63e5653bc1fc787e643556f0,53.1,18.3,false,Gastronomy,Smacznie i profesjonalnie,false,false,2018-02-10T22:30:14.207Z,true,false,false,[],5,null,Dania z grilla
63f37f36efabb06abe305a40,63e5653bc1fc787e643556f0,53.1,18.2,false,Institutions,Super miejsce. Wizytówka Solca Kujawskiego.,false,false,2018-02-10T22:30:14.526Z,true,false,false,[],5,null,Centrum kultury
63f37f3aefabb06abe305a42,63e5653bc1fc787e643556f0,52.2,19.5,false,Transport,Mop jak Mop,false,false,2018-02-10T22:30:14.892Z,true,false,false,[],4,null,Punkt obsługi podróżnych
63f37f3eefabb06abe305a44,63e5653bc1fc787e643556f0,53.1,18,false,Shops,Czysto i ładnie.,false,false,2018-02-10T22:30:15.159Z,true,false,false,[],5,null,Dyskont spożywczy
63f37f41efabb06abe305a46,63e5653bc1fc787e643556f0,53.1,18,false,Gastronomy,Czas na remont,false,false,2018-02-10T22:30:15.587Z,true,false,false,[],3,null,Restauracja
63f37f45efabb06abe305a48,63e5653bc1fc787e643556f0,52.2,21,false,Nature,Piękne i bardzo zatłoczone 15 Sierpnia,false,false,2018-02-10T22:30:15.952Z,true,false,false,[],5,null,Park
63f37f48efabb06abe305a4a,63e5653bc1fc787e643556f0,51.8,19.5,false,Gastronomy,,false,false,2018-02-10T22:30:16.372Z,true,false,false,[],4,null,Kuchnia armeńska
63f37f4cefabb06abe305a4c,63e5653bc1fc787e643556f0,51.8,19.5,false,Lodging,Bez uwag.,false,false,2018-02-10T22:30:16.851Z,true,false,false,[],5,null,Hotel
63f37f50efabb06abe305a4e,63e5653bc1fc787e643556f0,52.9,17.9,false,Lodging,Smacznie i zdrowo przystępne cenowo,false,false,2018-02-10T22:30:18.562Z,true,false,false,[],5,null,Hotel
63f37f53efabb06abe305a50,63e5653bc1fc787e643556f0,53.2,18.1,false,Gastronomy,Super ciasta,false,false,2018-02-10T22:30:18.850Z,true,false,false,[],5,null,Cukiernia
63f37f57efabb06abe305a52,63e5653bc1fc787e643556f0,53.2,18.2,false,Shops,Ok,false,false,2018-02-10T22:30:19.303Z,true,false,false,[],5,null,Centrum handlowe
63f37f5befabb06abe305a54,63e5653bc1fc787e643556f0,53.1,18.1,false,Shops,,false,false,2018-02-10T22:30:19.632Z,true,false,false,[],5,null,Centrum handlowe
63f37f5eefabb06abe305a56,63e5653bc1fc787e643556f0,51.8,19.1,false,Education,Ładna czysta miejscowość,false,false,2018-02-10T22:30:19.895Z,true,false,false,[],5,null,Szkoła
63f37f62efabb06abe305a58,63e5653bc1fc787e643556f0,52.2,21,false,Shops,Lubię Galerię Mokotów,false,false,2018-02-10T22:30:20.309Z,true,false,false,[],5,null,Centrum handlowe
63f37f65efabb06abe305a5a,63e5653bc1fc787e643556f0,52.9,18.7,false,Lodging,Ładnie czysto Chodź jedzenie bez wodotrysków,false,false,2018-02-10T22:30:20.571Z,true,false,false,[],3,null,Hotel
63f37f69efabb06abe305a5c,63e5653bc1fc787e643556f0,52.2,21,false,Shops,Ładnie,false,false,2018-02-10T22:30:21.051Z,true,false,false,[],4,null,Centrum handlowe
63f37f6defabb06abe305a5e,63e5653bc1fc787e643556f0,52.2,21,false,Lodging,,false,false,2018-02-10T22:30:21.595Z,true,false,false,[],3,null,Hotel
63f37f70efabb06abe305a60,63e5653bc1fc787e643556f0,52.2,19.5,false,Transport,Długie kolejki Taurus. Obsługa Taurusa kasuje pieniądze i podaje posiłki.,false,false,2018-02-10T22:30:21.831Z,true,false,false,[],2,null,Punkt obsługi podróżnych
63f37f74efabb06abe305a62,63e5653bc1fc787e643556f0,53.2,18.1,false,Lodging,,false,false,2018-02-10T22:30:22.096Z,true,false,false,[],4,null,Hotel
63f37f77efabb06abe305a64,63e5653bc1fc787e643556f0,50.4,16.4,false,Nature,,false,false,2018-02-10T22:30:22.470Z,true,false,false,[],5,null,Park
63f37f7befabb06abe305a66,63e5653bc1fc787e643556f0,50.4,16.4,false,Lodging,,false,false,2018-02-10T22:30:22.846Z,true,false,false,[],4,null,Hotel
63f37f7fefabb06abe305a68,63e5653bc1fc787e643556f0,50.5,16.4,false,Shops,Jak Społem,false,false,2018-02-10T22:30:23.093Z,true,false,false,[],2,null,Supermarket
63f37f82efabb06abe305a6a,63e5653bc1fc787e643556f0,50.4,17.8,false,Lodging,Warto zobaczyć to miejsce choć nie znajdziecie tu jeszcze wielu zabytków wyposażenia,false,false,2018-02-10T22:30:23.400Z,true,false,false,[],4,null,Hotel
63f37f86efabb06abe305a6c,63e5653bc1fc787e643556f0,50.4,16.7,false,Sacral and Monuments,Polecam,false,false,2018-02-10T22:30:24.521Z,true,false,false,[],5,null,Twierdza
63f37f89efabb06abe305a6e,63e5653bc1fc787e643556f0,50.4,16.4,false,Leisure,,false,false,2018-02-10T22:30:24.872Z,true,false,false,[],5,null,Muzeum
63f37f8defabb06abe305a70,63e5653bc1fc787e643556f0,50.4,16.2,false,Leisure,,false,false,2018-02-10T22:30:25.418Z,true,false,false,[],5,null,Atrakcja turystyczna
63f37f91efabb06abe305a72,63e5653bc1fc787e643556f0,50.4,16.4,false,Transport,,false,false,2018-02-10T22:30:25.751Z,true,false,false,[],3,null,Stacja paliw
63f37f94efabb06abe305a74,63e5653bc1fc787e643556f0,50.4,16.2,false,Gastronomy,,false,false,2018-02-10T22:30:26.114Z,true,false,false,[],4,null,Restauracja
63f37f98efabb06abe305a76,63e5653bc1fc787e643556f0,50.4,16.9,false,Leisure,,false,false,2018-02-10T22:30:26.362Z,true,false,false,[],4,null,Centrum rozrywki
63f37f9befabb06abe305a78,63e5653bc1fc787e643556f0,50.4,16.2,false,Institutions,,false,false,2018-02-10T22:30:27.379Z,true,false,false,[],5,null,Park miejski
63f37f9fefabb06abe305a7a,63e5653bc1fc787e643556f0,50.3,16.4,false,Leisure,,false,false,2018-02-10T22:30:27.707Z,true,false,false,[],5,null,Ośrodek narciarski
63f37fa3efabb06abe305a7c,63e5653bc1fc787e643556f0,50.4,16.4,false,Lodging,Małe ciasne pokoje trudny dojazd i dziury.,false,false,2018-02-10T22:30:28.473Z,true,false,false,[],2,null,Hotel
63f37fa6efabb06abe305a7e,63e5653bc1fc787e643556f0,53.2,18.2,false,Shops,,false,false,2018-02-10T22:30:28.845Z,true,false,false,[],4,null,Sklep spożywczy
63f37faaefabb06abe305a80,63e5653bc1fc787e643556f0,51.5,17.9,false,Lodging,Od lat jest tu wspaniałe miejsce na kulturalnej mapie Polski.,false,false,2018-02-10T22:30:29.222Z,true,false,false,[],5,null,Hotel
63f37fadefabb06abe305a82,63e5653bc1fc787e643556f0,53.2,18.2,false,Institutions,,false,false,2018-02-10T22:30:29.713Z,true,false,false,[],3,null,Rynek
63f37fb1efabb06abe305a84,63e5653bc1fc787e643556f0,52.8,17.8,false,Lodging,,false,false,2018-02-10T22:30:33.429Z,true,false,false,[],2,null,Hotel
63f37fb5efabb06abe305a86,63e5653bc1fc787e643556f0,52.8,17.8,false,Lodging,Pięknie,false,false,2018-02-10T22:30:33.738Z,true,false,false,[],5,null,Hotel
63f37fb8efabb06abe305a88,63e5653bc1fc787e643556f0,53.1,18,false,Gastronomy,Bardzo ograniczone Menu i cerata jako obrus na stolikach zewnątrz.,false,false,2018-02-10T22:30:34.115Z,true,false,false,[],3,null,Bistro
63f37fbcefabb06abe305a8a,63e5653bc1fc787e643556f0,50.4,18,false,Gastronomy,Super i tanio świeże bardzo smaczne,false,false,2018-02-10T22:30:35.625Z,true,false,false,[],5,null,Restauracja
63f37fc0efabb06abe305a8c,63e5653bc1fc787e643556f0,50.4,16.4,false,Shops,Bródno długa kolejka codziennie długa kolejka,false,false,2018-02-10T22:30:36.354Z,true,false,false,[],1,null,Dyskont spożywczy
63f37fc3efabb06abe305a8e,63e5653bc1fc787e643556f0,50.3,16.9,false,Lodging,Super miejsce,false,false,2018-02-10T22:30:36.642Z,true,false,false,[],5,null,Hotel
63f37fc7efabb06abe305a90,63e5653bc1fc787e643556f0,52,18.8,false,Leisure,Klasyczny wakacyjny tłok,false,false,2018-02-10T22:30:37.350Z,true,false,false,[],5,null,Basen
63f37fcaefabb06abe305a92,63e5653bc1fc787e643556f0,51.8,18.9,false,Lodging,JAK ZAWSZE SUPER,false,false,2018-02-10T22:30:37.564Z,true,false,false,[],5,null,Hotel
63f37fceefabb06abe305a94,63e5653bc1fc787e643556f0,51.2,18.6,false,Gastronomy,Pyszna kawa parzona wspaniałe wypieki owoce maszyny do przyrządzania kawy a jak smacznie polecam,false,false,2018-02-10T22:30:38.014Z,true,false,false,[],5,null,Cukiernia
63f37fd2efabb06abe305a96,63e5653bc1fc787e643556f0,50.8,18.6,false,Lodging,Wspaniałe wspomnienia super zajazd. Polecam,false,false,2018-02-10T22:30:38.291Z,true,false,false,[],5,null,Hotel
63f37fd5efabb06abe305a98,63e5653bc1fc787e643556f0,52.1,18.8,false,Lodging,Bardzo smaczne i świeże dania. Polecam,false,false,2018-02-10T22:30:38.630Z,true,false,false,[],5,null,Hotel
63f37fd9efabb06abe305a9a,63e5653bc1fc787e643556f0,50,20.2,false,Gastronomy,BARDZO SMACZNE POLECAM!,false,false,2018-02-10T22:30:39.049Z,true,false,false,[],5,null,Restauracja
63f37fdcefabb06abe305a9c,63e5653bc1fc787e643556f0,53.1,18.1,false,Automotive,FANTASTYCZNIE,false,false,2018-02-10T22:30:39.495Z,true,false,false,[],5,null,Salon samochodowy
63f37fe0efabb06abe305a9e,63e5653bc1fc787e643556f0,53.1,18,false,Leisure,Miejsce które przywraca pamięć o historii Bydgoszczy rzeki Brdy barkach śluzach holownikach. Wspaniali ludzie opowiadają historię barki LEMARA. To wszystko w sercu miasta. Polecam wszystkim to miejsce.,false,false,2018-02-10T22:30:39.893Z,true,false,false,[],5,null,Muzeum historii
63f37fe4efabb06abe305aa0,63e5653bc1fc787e643556f0,53.2,18.2,false,Shops,Ok. Czysto i ładnie,false,false,2018-02-10T22:30:40.270Z,true,false,false,[],5,null,Dyskont spożywczy
63f37fe7efabb06abe305aa2,63e5653bc1fc787e643556f0,53.1,18.1,false,Shops,Dobrze że tu jest.,false,false,2018-02-10T22:30:40.576Z,true,false,false,[],5,null,Sklep sportowy
63f37febefabb06abe305aa4,63e5653bc1fc787e643556f0,53.1,18,false,Other services,Pełna profesja.,false,false,2018-02-10T22:30:41.008Z,true,false,false,[],5,null,Firma telefoniczna
63e43f24eb02b546c1ce1039,63e56602c1fc787e64355895,51.5,17.2,true,Gastronomy,"Świetne pieczywo, wyroby cukiernicze i lody oraz kawa",false,false,2022-09-12T22:30:54.093Z,true,false,false,[],5,"Odpowiedź właściciela 5 miesięcy temu    Dzień dobry Panie ******, dziękujemy i bardzo się cieszymy, że wszystko Panu smakuje! :) Ze słodkimi pozdrowieniami, *********",Piekarnia
63f37fefefabb06abe305aa6,63e56602c1fc787e64355895,53.6,21,false,Institutions,"Szybko, profesjonalnie, kulturalnie. Polecam.",false,false,2022-12-11T22:30:53.427Z,true,false,false,[],5,"Odpowiedź właściciela rok temu    ******, dziękujemy za komplet gwiazdek. Cieszy nas, że spełniliśmy Twoje oczekiwania. Polecamy się na przyszłość. Michał",Bank
63f37ff2efabb06abe305aa8,63e56602c1fc787e64355895,50.7,16.8,false,Gastronomy,,false,false,2022-12-11T22:30:53.701Z,true,false,false,[],5,null,Kuchnia wietnamska
